id,time,latitude,longitude,mag,magType,place,type,status,locationSource,state
nn00835083,2022-03-08 06:50:25.899000+00:00,39.1902,-119.6045,0.6,ml,"5 km S of Dayton, Nevada",earthquake,reviewed,nn,US-NV
ak02232wvlao,2022-03-08 06:50:10.087000+00:00,59.7857,-148.7066,1.5,ml,"49 km SW of Chenega, Alaska",earthquake,reviewed,ak,US-AK
ak02232wvfco,2022-03-08 06:49:33.045000+00:00,52.4297,-172.0003,2.4,ml,"152 km E of Atka, Alaska",earthquake,reviewed,ak,US-AK
ak02232wv7pt,2022-03-08 06:48:34.096000+00:00,63.1176,-150.4509,1.3,ml,"71 km NNE of Petersville, Alaska",earthquake,reviewed,ak,US-AK
nc73702726,2022-03-08 06:43:56.400000+00:00,35.9983333,-120.561,0.0,md,"16km NW of Parkfield, CA",earthquake,reviewed,nc,US-CA
ak02232wtq51,2022-03-08 06:41:39.736000+00:00,55.8823,-158.4455,2.4,ml,"43 km E of Perryville, Alaska",earthquake,reviewed,ak,US-AK
hv72942427,2022-03-08 06:40:32.460000+00:00,19.2134990692139,-155.370834350586,1.88,md,"11 km E of P?hala, Hawaii",earthquake,automatic,hv,US-HI
us6000h3u2,2022-03-08 06:32:22.563000+00:00,26.6622,126.3583,4.2,mb,"141 km WNW of Naha, Japan",earthquake,reviewed,us,
ok2022ercc,2022-03-08 06:31:34.130000+00:00,36.48566667,-98.73266667,1.24,ml,"16 km SE of Waynoka, Oklahoma",earthquake,reviewed,ok,US-OK
ci40202000,2022-03-08 06:28:55.670000+00:00,33.534,-116.733,0.37,ml,"6km WSW of Anza, CA",earthquake,reviewed,ci,US-CA
ak02232wp5i3,2022-03-08 06:20:06.196000+00:00,64.5049,-147.8566,1.0,ml,"34 km S of South Van Horn, Alaska",earthquake,reviewed,ak,US-AK
uw61820736,2022-03-08 06:19:12.730000+00:00,46.865,-121.93116666666668,0.33,ml,"14 km NNE of Ashford, Washington",earthquake,reviewed,uw,US-WA
ak02232wngsc,2022-03-08 06:12:18.325000+00:00,59.9521,-153.2043,2.1,ml,"53 km ENE of Pedro Bay, Alaska",earthquake,reviewed,ak,US-AK
hv72942407,2022-03-08 06:11:59.140000+00:00,19.2201666666667,-155.371166666667,2.94,ml,"11 km E of P?hala, Hawaii",earthquake,reviewed,hv,US-HI
tx2022erbl,2022-03-08 06:10:29.562000+00:00,31.65694984,-104.3425366,2.0,ml,"57 km S of Whites City, New Mexico",earthquake,reviewed,tx,US-TX
ci40201984,2022-03-08 06:07:53.650000+00:00,34.0278333,-117.1541667,0.87,ml,"4km SE of Redlands, CA",earthquake,reviewed,ci,US-CA
ak02232wmgrf,2022-03-08 06:07:52.278000+00:00,61.2104,-150.2879,1.0,ml,"20 km W of Anchorage, Alaska",earthquake,reviewed,ak,US-AK
ak02232wltfv,2022-03-08 06:04:50.037000+00:00,61.3058,-146.8175,1.2,ml,"31 km NW of Valdez, Alaska",earthquake,reviewed,ak,US-AK
av91051373,2022-03-08 06:03:29.780000+00:00,54.1578333333333,-165.969333333333,-0.36,ml,"12 km WNW of Akutan, Alaska",earthquake,reviewed,av,US-AK
ak02232wld14,2022-03-08 06:02:37.948000+00:00,61.2043,-150.2503,2.1,ml,"18 km W of Anchorage, Alaska",earthquake,reviewed,ak,US-AK
uu60484802,2022-03-08 05:55:25.070000+00:00,39.4181667,-110.3053333,1.22,ml,,earthquake,reviewed,uu,US-UT
nn00835055,2022-03-08 05:51:12.557000+00:00,38.5444,-119.512,1.4,ml,"2 km S of Coleville, California",earthquake,reviewed,nn,US-CA
ak02232w9yok,2022-03-08 05:49:48.396000+00:00,60.391,-152.8047,1.0,ml,"73 km WNW of Ninilchik, Alaska",earthquake,reviewed,ak,US-AK
ak02232w9xw3,2022-03-08 05:49:09.043000+00:00,59.0864,-136.6309,1.8,ml,"50 km SW of Covenant Life, Alaska",earthquake,reviewed,ak,US-AK
ci40201960,2022-03-08 05:49:08.310000+00:00,32.9383333,-116.2616667,1.14,ml,"26km SSW of Ocotillo Wells, CA",earthquake,reviewed,ci,US-CA
ci40201968,2022-03-08 05:48:53.360000+00:00,32.7946667,-115.6066667,1.4,ml,"5km W of El Centro, CA",earthquake,reviewed,ci,US-CA
us6000h2z3,2022-03-08 05:48:42.182000+00:00,18.7799,-74.1667,4.5,mb,"15 km NNW of Jérémie, Haiti",earthquake,reviewed,us,
ak02232w9sfj,2022-03-08 05:48:38.233000+00:00,61.5906,-149.7122,1.1,ml,"7 km WSW of Meadow Lakes, Alaska",earthquake,reviewed,ak,US-AK
ak02232w9rqz,2022-03-08 05:48:29.394000+00:00,63.4013,-153.9813,1.1,ml,"47 km NNE of Nikolai, Alaska",earthquake,reviewed,ak,US-AK
ak02232w9rqq,2022-03-08 05:48:29.300000+00:00,63.4158,-153.9965,1.0,ml,"48 km NNE of Nikolai, Alaska",earthquake,reviewed,ak,US-AK
ak02232w9rh4,2022-03-08 05:48:25.842000+00:00,59.5692,-152.0582,1.5,ml,"24 km NW of Seldovia, Alaska",earthquake,reviewed,ak,US-AK
us6000h2z2,2022-03-08 05:44:44.493000+00:00,50.4066,90.7016,4.4,mb,"19 km E of Mugur-Aksy, Russia",earthquake,reviewed,us,RU-TY
ci40201952,2022-03-08 05:41:20.710000+00:00,32.8188333,-115.5985,1.38,ml,"4km SW of Imperial, CA",earthquake,reviewed,ci,US-CA
uu60484797,2022-03-08 05:32:23.670000+00:00,39.4111667,-110.2921667,1.17,ml,"17 km SSE of Sunnyside, Utah",earthquake,reviewed,uu,US-UT
hv72942347,2022-03-08 05:29:52.340000+00:00,19.1889991760254,-155.48567199707,2.01999998,md,"1 km SSW of P?hala, Hawaii",earthquake,automatic,hv,US-HI
ci40201944,2022-03-08 05:28:11.290000+00:00,34.4215,-119.3126667,0.58,ml,"7km WSW of Ojai, CA",earthquake,reviewed,ci,US-CA
us6000h2yw,2022-03-08 05:26:39.525000+00:00,-33.4821,-177.8961,4.8,mb,south of the Kermadec Islands,earthquake,reviewed,us,
ak02232w51c5,2022-03-08 05:26:16.109000+00:00,62.2359,-149.646,1.3,ml,"13 km NE of Susitna North, Alaska",earthquake,reviewed,ak,US-AK
ci40201936,2022-03-08 05:24:30.410000+00:00,32.9418333,-116.2611667,0.83,ml,"25km SSW of Ocotillo Wells, CA",earthquake,reviewed,ci,US-CA
ak02232w4gge,2022-03-08 05:23:50.048000+00:00,59.4003,-151.3727,2.3,ml,"18 km ESE of Seldovia Village, Alaska",earthquake,reviewed,ak,US-AK
hv72942342,2022-03-08 05:16:24.110000+00:00,19.158332824707,-155.481506347656,1.84000003,md,"4 km S of P?hala, Hawaii",earthquake,automatic,hv,US-HI
nc73702716,2022-03-08 05:11:51.350000+00:00,38.8074989,-122.814003,0.84,md,"6km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
ak02232w1748,2022-03-08 05:08:30.424000+00:00,62.1293,-148.0948,1.6,ml,"41 km NNE of Chickaloon, Alaska",earthquake,reviewed,ak,US-AK
uu60484792,2022-03-08 04:58:55.960000+00:00,39.4096667,-110.282,1.74,md,"18 km SSE of Sunnyside, Utah",earthquake,reviewed,uu,US-UT
ak02232vq1xw,2022-03-08 04:56:28.391000+00:00,53.1645,-166.8293,1.9,ml,"81 km SSW of Unalaska, Alaska",earthquake,reviewed,ak,
ak02232vpmrt,2022-03-08 04:54:34.077000+00:00,61.4326,-152.1483,1.9,ml,"65 km WNW of Beluga, Alaska",earthquake,reviewed,ak,US-AK
ak02232votxf,2022-03-08 04:50:59.878000+00:00,69.4076,-143.7946,1.0,ml,"81 km S of Kaktovik, Alaska",earthquake,reviewed,ak,US-AK
ak02232vo471,2022-03-08 04:47:26.375000+00:00,62.2285,-152.3115,1.3,ml,"54 km WNW of Skwentna, Alaska",earthquake,reviewed,ak,US-AK
ak02232vmoe8,2022-03-08 04:40:55.047000+00:00,59.9859,-153.0107,1.7,ml,"65 km ENE of Pedro Bay, Alaska",earthquake,reviewed,ak,US-AK
ci40201920,2022-03-08 04:33:56.810000+00:00,34.4331667,-119.1403333,1.23,ml,"10km E of Ojai, CA",earthquake,reviewed,ci,US-CA
ci40201912,2022-03-08 04:30:54.900000+00:00,34.0285,-117.1551667,1.07,ml,"4km SE of Redlands, CA",earthquake,reviewed,ci,US-CA
ak02232vj6dv,2022-03-08 04:24:21.951000+00:00,60.3632,-147.2206,1.4,ml,"54 km NE of Chenega, Alaska",earthquake,reviewed,ak,US-AK
ak02232vj5g7,2022-03-08 04:24:09.839000+00:00,60.0913,-152.9668,1.7,ml,"70 km WNW of Happy Valley, Alaska",earthquake,reviewed,ak,US-AK
nc73702711,2022-03-08 04:21:41.750000+00:00,38.8145,-122.824,1.33,md,"7km NW of The Geysers, CA",earthquake,reviewed,nc,US-CA
ok2022eqxu,2022-03-08 04:20:40.990000+00:00,36.41883333,-96.88366667,0.73,ml,"11 km NW of Pawnee, Oklahoma",earthquake,reviewed,ok,US-OK
us6000h2ye,2022-03-08 04:16:10.807000+00:00,-24.2745,-67.1628,4.1,mb,"85 km W of San Antonio de los Cobres, Argentina",earthquake,reviewed,us,AR-A
ak02232vh2qe,2022-03-08 04:14:41.501000+00:00,60.3448,-153.1079,1.7,ml,"68 km ENE of Port Alsworth, Alaska",earthquake,reviewed,ak,US-AK
nc73702706,2022-03-08 04:14:15.700000+00:00,38.8373337,-122.8201675,1.14,md,"9km WNW of Cobb, CA",earthquake,automatic,nc,US-CA
nc73702701,2022-03-08 04:14:04.600000+00:00,38.8390007,-122.8219986,0.86,md,"9km WNW of Cobb, CA",earthquake,automatic,nc,US-CA
nc73702696,2022-03-08 04:12:27.870000+00:00,38.7890015,-122.7623367,0.87,md,"1km NNW of The Geysers, CA",earthquake,automatic,nc,US-CA
us6000h2yd,2022-03-08 04:10:10.760000+00:00,-58.9875,-25.7219,5.1,mb,,earthquake,reviewed,us,
ak02232vfsmn,2022-03-08 04:08:43.992000+00:00,61.4989,-153.5363,1.1,ml,"102 km E of Lime Village, Alaska",earthquake,reviewed,ak,US-AK
ak02232vfhqe,2022-03-08 04:07:02.782000+00:00,53.9632,-163.1596,1.9,ml,"100 km S of False Pass, Alaska",earthquake,reviewed,ak,
ak02232vevz4,2022-03-08 04:04:20.800000+00:00,59.6103,-153.1818,1.8,ml,"55 km ESE of Pedro Bay, Alaska",earthquake,reviewed,ak,US-AK
ak02232v41dn,2022-03-08 03:53:58.675000+00:00,53.002,-166.0638,1.9,ml,"101 km SSE of Unalaska, Alaska",earthquake,reviewed,ak,
us6000h3u4,2022-03-08 03:52:12.026000+00:00,26.8822,126.4235,4.5,mb,"Ryukyu Islands, Japan",earthquake,reviewed,us,
us6000h2y9,2022-03-08 03:50:51.690000+00:00,26.9901,126.789,4.8,mb,"Ryukyu Islands, Japan",earthquake,reviewed,us,
ak02232v2vta,2022-03-08 03:48:19.981000+00:00,59.9642,-150.3898,1.5,ml,"33 km ENE of Fox River, Alaska",earthquake,reviewed,ak,US-AK
nn00835053,2022-03-08 03:45:10.978000+00:00,38.1545,-117.9587,1.0,ml,"29 km SSE of Mina, Nevada",earthquake,reviewed,nn,US-NV
ak02232v1rrx,2022-03-08 03:43:01.097000+00:00,62.4432,-151.5389,1.2,ml,"40 km W of Petersville, Alaska",earthquake,reviewed,ak,US-AK
nc71127339,2022-03-08 03:41:56.140000+00:00,38.7585,-122.7148333,0.07,md,"3km SW of Anderson Springs, CA",earthquake,reviewed,nc,US-CA
nc73702686,2022-03-08 03:39:46.550000+00:00,36.2478333,-120.8196667,2.84,md,"22km NE of San Lucas, CA",earthquake,reviewed,nc,US-CA
nc73702681,2022-03-08 03:37:39.740000+00:00,38.7898331,-122.7621689,0.45,md,"2km NNW of The Geysers, CA",earthquake,automatic,nc,US-CA
ak02232v0bsa,2022-03-08 03:36:27.306000+00:00,61.638,-149.9359,1.2,ml,"6 km W of Houston, Alaska",earthquake,reviewed,ak,US-AK
ak02232uydzv,2022-03-08 03:27:22.989000+00:00,61.8412,-151.8259,1.7,ml,"27 km SW of Skwentna, Alaska",earthquake,reviewed,ak,US-AK
ak02232uxjic,2022-03-08 03:23:27.729000+00:00,54.6228,-163.3302,1.7,ml,"26 km SSE of False Pass, Alaska",earthquake,reviewed,ak,US-AK
uu60484787,2022-03-08 03:23:05.550000+00:00,44.2733333,-110.4548333,0.3,md,"67 km SE of West Yellowstone, Montana",earthquake,reviewed,uu,US-WY
nc73702676,2022-03-08 03:21:00.520000+00:00,38.8300018,-122.8121643,0.36,md,"8km NW of The Geysers, CA",earthquake,automatic,nc,US-CA
nc73702671,2022-03-08 03:19:38.870000+00:00,38.8233337,-122.7618332,0.7,md,"3km W of Cobb, CA",earthquake,automatic,nc,US-CA
nc73702666,2022-03-08 03:17:20.710000+00:00,38.8436661,-122.8266678,0.37,md,"9km WNW of Cobb, CA",earthquake,automatic,nc,US-CA
uu60484782,2022-03-08 03:15:27.280000+00:00,39.4161667,-110.3023333,1.77,md,Utah,earthquake,reviewed,uu,US-UT
ak02232uven2,2022-03-08 03:13:31.507000+00:00,63.3359,-149.0459,1.1,ml,"7 km SW of Cantwell, Alaska",earthquake,reviewed,ak,US-AK
ak02232uv6e9,2022-03-08 03:12:24.321000+00:00,63.3462,-151.4904,1.1,ml,"24 km SSE of Denali National Park, Alaska",earthquake,reviewed,ak,US-AK
us6000h3u3,2022-03-08 03:11:23.432000+00:00,18.7827,-74.0836,4.3,mb,"15 km NNE of Jérémie, Haiti",earthquake,reviewed,us,
pr71339428,2022-03-08 03:05:59.280000+00:00,17.9818333333333,-66.9275,2.53,md,"1 km WSW of Fuig, Puerto Rico",earthquake,reviewed,pr,US-PR
nn00835081,2022-03-08 03:05:35.782000+00:00,40.2111,-119.8635,0.0,ml,"24 km ENE of Herlong, California",earthquake,reviewed,nn,US-NV
uu60484777,2022-03-08 03:03:36.270000+00:00,44.2535,-110.7591667,0.5,md,"47 km ENE of Warm River, Idaho",earthquake,reviewed,uu,US-WY
us6000h2y3,2022-03-08 03:03:27.538000+00:00,-17.0056,-173.7869,4.3,mb,"116 km S of Hihifo, Tonga",earthquake,reviewed,us,
nc73702656,2022-03-08 03:01:09.370000+00:00,38.7976667,-122.812,0.44,md,"5km WNW of The Geysers, CA",earthquake,reviewed,nc,US-CA
ak02232uich6,2022-03-08 02:52:38.189000+00:00,63.0573,-150.9885,1.4,ml,Central Alaska,earthquake,reviewed,ak,US-AK
ak02232uhpfk,2022-03-08 02:49:39.031000+00:00,51.9038,-176.5715,1.6,ml,"5 km NE of Adak, Alaska",earthquake,reviewed,ak,US-AK
hv72942202,2022-03-08 02:48:48.890000+00:00,19.183500289917,-155.498992919922,2.03999996,md,"3 km SW of P?hala, Hawaii",earthquake,automatic,hv,US-HI
nc73702651,2022-03-08 02:48:34.580000+00:00,38.8409996,-122.8218307,0.37,md,"9km WNW of Cobb, CA",earthquake,automatic,nc,US-CA
us6000h3tz,2022-03-08 02:45:43.526000+00:00,-7.7046,129.0643,4.6,mb,"244 km ENE of Lospalos, Timor Leste",earthquake,reviewed,us,ID-MA
nn00835080,2022-03-08 02:42:11.579000+00:00,39.4413,-120.3042,0.1,ml,"14 km NNE of Soda Springs, California",earthquake,reviewed,nn,US-CA
nn00835051,2022-03-08 02:28:27.072000+00:00,38.2466,-119.0685,1.0,ml,"14 km E of Bridgeport, California",earthquake,reviewed,nn,US-CA
ak02232uadsp,2022-03-08 02:15:22.812000+00:00,61.0469,-147.656,1.3,ml,"56 km WNW of Tatitlek, Alaska",earthquake,reviewed,ak,US-AK
hv72942162,2022-03-08 02:06:25.560000+00:00,19.1666660308838,-155.474334716797,1.93,ml,"4 km S of P?hala, Hawaii",earthquake,automatic,hv,US-HI
hv72942157,2022-03-08 02:00:44.470000+00:00,19.1520004272461,-155.467666625977,1.84000003,md,"5 km SSE of P?hala, Hawaii",earthquake,automatic,hv,US-HI
us6000h2xw,2022-03-08 01:59:00.312000+00:00,70.6873,-14.0978,3.9,mb,"199 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,reviewed,us,
ak02232ty0tz,2022-03-08 01:57:56.151000+00:00,57.4906,-154.9686,2.2,ml,"31 km WSW of Karluk, Alaska",earthquake,reviewed,ak,US-AK
us6000h3u1,2022-03-08 01:54:32.557000+00:00,-22.7945,-179.4059,4.6,mb,south of the Fiji Islands,earthquake,reviewed,us,
ok2022eqsy,2022-03-08 01:53:29.449000+00:00,36.15366667,-97.48833333,1.21,ml,"9 km W of Orlando, Oklahoma",earthquake,reviewed,ok,US-OK
ak02232twoy5,2022-03-08 01:51:35.494000+00:00,59.754,-152.1843,1.7,ml,"19 km W of Anchor Point, Alaska",earthquake,reviewed,ak,US-AK
us6000h3ty,2022-03-08 01:50:47.292000+00:00,-22.6003,-179.4422,4.2,mb,south of the Fiji Islands,earthquake,reviewed,us,
nc73702646,2022-03-08 01:49:27.830000+00:00,37.6033333,-118.9,0.03,md,"8km ESE of Mammoth Lakes, CA",earthquake,reviewed,nc,US-CA
us6000h2xt,2022-03-08 01:48:07.859000+00:00,50.3661,90.5088,4.1,mb,"5 km ESE of Mugur-Aksy, Russia",earthquake,reviewed,us,RU-TY
ak02232tvfpd,2022-03-08 01:45:49.134000+00:00,60.3405,-140.0577,1.1,ml,"90 km NNW of Yakutat, Alaska",earthquake,reviewed,ak,CA-YT
us6000h3u0,2022-03-08 01:41:57.698000+00:00,-44.8252,99.988,4.7,mb,southeast Indian Ridge,earthquake,reviewed,us,
nc73702641,2022-03-08 01:35:02.570000+00:00,36.0205,-120.8515,2.31,md,"5km E of San Ardo, CA",earthquake,reviewed,nc,US-CA
nn00835079,2022-03-08 01:30:50.886000+00:00,38.2582,-119.0583,0.8,ml,"15 km E of Bridgeport, California",earthquake,reviewed,nn,US-CA
av91051363,2022-03-08 01:30:30.710000+00:00,54.1576666666667,-165.972833333333,-0.2,ml,"13 km WNW of Akutan, Alaska",earthquake,reviewed,av,US-AK
ak02232troz7,2022-03-08 01:28:02.869000+00:00,61.5583,-151.3171,1.1,ml,"42 km W of Susitna, Alaska",earthquake,reviewed,ak,US-AK
nc73702636,2022-03-08 01:27:31.970000+00:00,38.7890015,-122.762001,0.87,md,"1km NNW of The Geysers, CA",earthquake,automatic,nc,US-CA
nc73702631,2022-03-08 01:25:55+00:00,38.8181667,-122.8048333,0.48,md,"6km NW of The Geysers, CA",earthquake,reviewed,nc,US-CA
ak02232tq2cx,2022-03-08 01:20:44.444000+00:00,60.5607,-147.42,1.8,ml,"52 km SW of Tatitlek, Alaska",earthquake,reviewed,ak,US-AK
tx2022eqrw,2022-03-08 01:20:38.057000+00:00,31.66580373,-104.3964388,2.1,ml,"56 km S of Whites City, New Mexico",earthquake,reviewed,tx,US-TX
ak02232tpmd7,2022-03-08 01:18:36.148000+00:00,58.7508,-137.7324,1.5,ml,"102 km NW of Elfin Cove, Alaska",earthquake,reviewed,ak,US-AK
nc73702626,2022-03-08 01:13:56.920000+00:00,38.2285,-119.0768333,2.82,md,"6km WNW of Bodie, CA",earthquake,reviewed,nc,US-CA
ak02232toktc,2022-03-08 01:13:49.444000+00:00,62.8385,-150.6276,1.1,ml,"38 km N of Petersville, Alaska",earthquake,reviewed,ak,US-AK
ak02232to447,2022-03-08 01:11:33.037000+00:00,59.9471,-152.3946,1.4,ml,"36 km WNW of Anchor Point, Alaska",earthquake,reviewed,ak,US-AK
ak02232tnwcb,2022-03-08 01:10:32.273000+00:00,61.1138,-151.5249,1.3,ml,"21 km WNW of Tyonek, Alaska",earthquake,reviewed,ak,US-AK
hv72942117,2022-03-08 01:10:19.580000+00:00,19.2171669006348,-155.388336181641,1.98000002,md,"9 km E of P?hala, Hawaii",earthquake,automatic,hv,US-HI
us6000h3tx,2022-03-08 01:09:38.186000+00:00,-20.3095,-178.2924,4.4,mb,Fiji region,earthquake,reviewed,us,FJ-E
av91051353,2022-03-08 00:57:22.930000+00:00,51.9638333333333,179.5155,0.43,ml,"265 km W of Adak, Alaska",earthquake,reviewed,av,US-AK
ak02232tbaq6,2022-03-08 00:51:53.221000+00:00,63.4554,-147.5094,1.4,ml,"72 km E of Cantwell, Alaska",earthquake,reviewed,ak,US-AK
nc73702621,2022-03-08 00:36:32.690000+00:00,37.4783333,-118.8151667,1.62,md,"15km SW of Toms Place, CA",earthquake,reviewed,nc,US-CA
ci40201856,2022-03-08 00:32:35.620000+00:00,35.9106667,-117.687,0.65,ml,"20km E of Little Lake, CA",earthquake,reviewed,ci,US-CA
av91506336,2022-03-08 00:25:07.860000+00:00,51.9311666666667,179.533333333333,0.98,ml,"263 km W of Adak, Alaska",earthquake,reviewed,av,US-AK
us6000h2xh,2022-03-08 00:24:20.904000+00:00,-21.797,-178.6488,4.5,mb,Fiji region,earthquake,reviewed,us,
ak02232t2fyg,2022-03-08 00:10:22.847000+00:00,59.8482,-153.4693,2.6,ml,"36 km E of Pedro Bay, Alaska",earthquake,reviewed,ak,US-AK
ak02232t27gj,2022-03-08 00:09:10.878000+00:00,62.3864,-149.1339,1.1,ml,"44 km ENE of Susitna North, Alaska",earthquake,reviewed,ak,US-AK
ak02232t1nvd,2022-03-08 00:06:57.156000+00:00,64.9877,-147.4132,1.1,ml,"10 km ENE of Fox, Alaska",explosion,reviewed,ak,US-AK
ak02232t0kbv,2022-03-08 00:01:45.719000+00:00,53.5828,-163.9573,2.0,ml,"134 km ESE of Akutan, Alaska",earthquake,reviewed,ak,
ak02231ji6j9,2022-03-07 23:57:42.409000+00:00,60.6991,-148.2761,1.4,ml,"23 km ESE of Whittier, Alaska",earthquake,reviewed,ak,US-AK
ak02231jhkkj,2022-03-07 23:54:58.393000+00:00,61.736,-149.9622,1.1,ml,"4 km ESE of Willow, Alaska",earthquake,reviewed,ak,US-AK
ci40201824,2022-03-07 23:54:45.530000+00:00,35.9091667,-117.6876667,0.93,ml,"20km E of Little Lake, CA",earthquake,reviewed,ci,US-CA
ci40201832,2022-03-07 23:54:44.270000+00:00,34.0096667,-117.2011667,0.96,ml,"5km SSW of Redlands, CA",earthquake,reviewed,ci,US-CA
uu60484762,2022-03-07 23:43:26.430000+00:00,39.4201667,-110.3125,1.45,md,"15 km SSE of Sunnyside, Utah",earthquake,reviewed,uu,US-UT
us6000h2x3,2022-03-07 23:37:04.753000+00:00,70.6703,-13.9735,4.4,mb,"194 km W of Olonkinbyen, Svalbard and Jan Mayen",earthquake,reviewed,us,
tx2022eqoh,2022-03-07 23:32:01.681000+00:00,31.66139348,-104.2037054,2.0,ml,"54 km NW of Toyah, Texas",earthquake,reviewed,tx,US-TX
ci40201776,2022-03-07 23:30:49.170000+00:00,34.0108333,-117.2016667,1.29,ml,"5km SSW of Redlands, CA",earthquake,reviewed,ci,US-CA
us6000h2x1,2022-03-07 23:30:29.291000+00:00,27.2012,53.2979,4.7,mb,"56 km SE of Mohr, Iran",earthquake,reviewed,us,IR-22
us6000h2wz,2022-03-07 23:25:40.208000+00:00,-59.0811,-25.7858,5.1,mb,South Sandwich Islands region,earthquake,reviewed,us,
ak02231j9yiv,2022-03-07 23:19:05.352000+00:00,51.5341,-177.0593,1.4,ml,"47 km SW of Adak, Alaska",earthquake,reviewed,ak,US-AK
av91506306,2022-03-07 23:06:25.440000+00:00,59.9945,-153.160333333333,-0.68,ml,"57 km ENE of Pedro Bay, Alaska",earthquake,reviewed,av,US-AK
uu60484757,2022-03-07 23:05:31.460000+00:00,39.414,-110.2928333,1.63,md,"17 km SSE of Sunnyside, Utah",earthquake,reviewed,uu,US-UT
ci40201736,2022-03-07 23:03:20.860000+00:00,33.1856667,-115.6106667,0.95,ml,"10km SW of Niland, CA",earthquake,reviewed,ci,US-CA
nc73702611,2022-03-07 23:01:03.400000+00:00,38.7771683,-122.7448349,0.83,md,"1km E of The Geysers, CA",earthquake,automatic,nc,US-CA
uw61820686,2022-03-07 22:55:54.910000+00:00,46.19716666666667,-122.18616666666668,0.49,ml,"37 km NNE of Amboy, Washington",earthquake,reviewed,uw,US-WA
uw61820681,2022-03-07 22:55:26.530000+00:00,46.1955,-122.1855,0.58,ml,"37 km NNE of Amboy, Washington",earthquake,reviewed,uw,US-WA
hv72941982,2022-03-07 22:48:05.510000+00:00,19.2011661529541,-155.369506835938,1.85000002,md,"11 km E of P?hala, Hawaii",earthquake,reviewed,hv,US-HI
ak02231iu728,2022-03-07 22:45:51.712000+00:00,62.0135,-149.8683,1.1,ml,"16 km S of Susitna North, Alaska",earthquake,reviewed,ak,US-AK
us6000h2wx,2022-03-07 22:44:53.091000+00:00,54.4412,-159.7872,3.2,ml,"109 km SSE of Sand Point, Alaska",earthquake,reviewed,us,
nn00835037,2022-03-07 22:43:14.266000+00:00,38.5148,-119.5156,1.3,ml,"3 km W of Walker, California",earthquake,reviewed,nn,US-CA
av91051348,2022-03-07 22:37:33.790000+00:00,51.9493333333333,179.5115,0.52,ml,"265 km W of Adak, Alaska",earthquake,reviewed,av,US-AK
hv72941972,2022-03-07 22:34:29.380000+00:00,19.2198333740234,-155.392837524414,1.84000003,md,"9 km ENE of P?hala, Hawaii",earthquake,automatic,hv,US-HI
ci40201704,2022-03-07 22:30:30.690000+00:00,33.0528333,-114.992,1.72,ml,"45km NE of Holtville, CA",quarry blast,reviewed,ci,US-CA
ci40201680,2022-03-07 22:29:14.060000+00:00,33.5421667,-116.514,0.39,ml,"15km E of Anza, CA",earthquake,reviewed,ci,US-CA
ak02231iqjf9,2022-03-07 22:28:45.017000+00:00,51.6209,-178.475,1.4,ml,"130 km WSW of Adak, Alaska",earthquake,reviewed,ak,US-AK
av91051338,2022-03-07 22:26:36.100000+00:00,51.942,179.540833333333,0.8,ml,"263 km W of Adak, Alaska",earthquake,reviewed,av,US-AK
ci37401092,2022-03-07 22:20:55.830000+00:00,33.5203333,-116.5146667,1.23,ml,"15km ESE of Anza, CA",earthquake,reviewed,ci,US-CA
ci37401084,2022-03-07 22:20:51.460000+00:00,33.482,-116.4773333,1.18,ml,"20km ESE of Anza, CA",earthquake,reviewed,ci,US-CA
ci40201672,2022-03-07 22:20:43.380000+00:00,33.4866667,-116.481,0.82,ml,"19km ESE of Anza, CA",earthquake,reviewed,ci,US-CA
ak02231injga,2022-03-07 22:14:45.727000+00:00,62.92,-149.217,1.0,ml,"54 km SSW of Cantwell, Alaska",earthquake,reviewed,ak,US-AK
us6000h2wp,2022-03-07 22:13:29.671000+00:00,-30.1619,-177.9178,5.2,mb,"Kermadec Islands, New Zealand",earthquake,reviewed,us,
